feature,pearson,gra,综合评分
7天日均降雨量,0.08434116560539558,0.6480207306338628,0.3661809481196292
7天累积日照时数,-0.16673551034659576,0.5618129014599885,0.3642742059032921
7天平均相对湿度,0.1332652654157216,0.5274915187239372,0.3303783920698294
7天累积降雨时数,-0.019169604979221922,0.6090494635655493,0.31410953427238564
7天平均气温,-0.0015397081225867137,0.5189985082621251,0.26026910819235594
