feature,pearson,gra,综合评分
7天平均相对湿度,-0.3087335159850385,0.6583800810811703,0.4835567985331044
7天累积日照时数,0.2596450080933255,0.5941171106143905,0.426881059353858
7天累积降雨时数,-0.13645905756522964,0.6090424064006899,0.3727507319829597
7天日均降雨量,-0.02963084320656358,0.6452934988761313,0.33746217104134746
7天平均气温,0.04237837938706519,0.5165731632330424,0.2794757713100538
