feature,pearson,gra,综合评分
7天平均相对湿度,-0.30873351598503834,0.6583800810811703,0.4835567985331043
7天累积日照时数,0.2596450080933255,0.5941171106143907,0.4268810593538581
7天累积降雨时数,-0.13645905756522966,0.6090424064006897,0.3727507319829597
7天日均降雨量,-0.02963084320656356,0.6452934988761313,0.3374621710413474
7天平均气温,0.04237837938706519,0.5165731632330424,0.2794757713100538
